district,borough,building_id,school_name,org_id,project_#,description,fy_constr_start,total
30,Queens,Q111,P.S. 111,Q111,DSF0000843648,State of Good Repair - System Replacements - Kitchen,2017,3865473
30,Queens,Q111,P.S. 111,,DSF0000812649,State of Good Repair - System Replacements -,2017,101833
30,Queens,Q111,P.S. 111,Q111,DSF0000866027,State of Good Repair - System Replacements -,2018,170000
30,Queens,Q112,P.S. 112,,DSF0000789357,State of Good Repair - Building Upgrade - Lighting,2015,751961
30,Queens,Q112,P.S. 112,,DSF0000879255,State of Good Repair - System Replacements - Exterior,2019,2609405
30,Queens,Q112,P.S. 112,,DSF0000879254,State of Good Repair - System Replacements - Parapets,2019,2558099
30,Queens,Q112,P.S. 112,,DSF0000879253,State of Good Repair - System Replacements - Roofs,2019,2477420
30,Queens,Q112,P.S. 112,Q112,DSF0000866028,State of Good Repair - System Replacements -,2018,170000
30,Queens,Q122,P.S. 122,,DSF0000789518,State of Good Repair - Building Upgrade - Lighting,2015,1286924
30,Queens,Q122,P.S. 122,,DSF0000867065,IP Surveillance Camera Installation,2018,425000
30,Queens,Q126,I.S. 126,,DSF0000799613,State of Good Repair - Building Upgrade - Lighting,2016,254515
30,Queens,Q126,I.S. 126,,DSF0000799823,State of Good Repair - System Replacements - Heating,2015,203595
30,Queens,Q126,I.S. 126,Q126,DSF0000812900,State of Good Repair - System Replacements -,2016,150000
30,Queens,Q126,I.S. 126,Q126,DSF0000843801,Classroom Connectivity,2016,398364
30,Queens,Q126,I.S. 126,,DSF0000867066,IP Surveillance Camera Installation,2019,407460
30,Queens,Q127,P.S. 127,,DSF0000798478,State of Good Repair - Building Upgrade - Lighting,2015,992128
30,Queens,Q127,P.S. 127,Q127,DSF0000722711,State of Good Repair - System Replacements - Exterior,2015,7971668
30,Queens,Q127,P.S. 127,,DSF0000753074,State of Good Repair - System Replacements - Parapets,2015,2804867
30,Queens,Q127,P.S. 127,Q127,DSF0000866031,State of Good Repair - System Replacements -,2018,170000
30,Queens,Q141,I.S. 141,,DSF0000799614,State of Good Repair - Building Upgrade - Lighting,2015,241350
30,Queens,Q141,I.S. 141,Q141,DSF0000789856,State of Good Repair - System Replacements -,2015,141731
30,Queens,Q145,I.S. 145,,DSF0000777511,Safety and Security - Safety and Security - Emergency,2016,163633
30,Queens,Q145,I.S. 145,,DSF0000798276,State of Good Repair - Building Upgrade - Boiler,2017,7212362
30,Queens,Q145,I.S. 145,,DSF0000789941,State of Good Repair - Building Upgrade - Climate,2017,3543465
30,Queens,Q148,P.S. 148,Q148,DSF0000866131,State of Good Repair - System Replacements - Heating,2018,77690
30,Queens,Q148,P.S. 148,,DSF0000813299,State of Good Repair - System Replacements -,2015,150000
30,Queens,Q148,P.S. 148,Q148,DSF0000776068,IP Surveillance Camera Installation,2015,583906
30,Queens,Q149,P.S. 149,,DSF0000844710,Educational Enhancements - Educational,2017,129931
30,Queens,Q149,P.S. 149,,DSF0000777512,Safety and Security - Safety and Security - Emergency,2015,120424
30,Queens,Q149,P.S. 149,,DSF0000799616,State of Good Repair - Building Upgrade - Lighting,2015,217224
30,Queens,Q149,P.S. 149,,DSF0000866927,State of Good Repair - System Replacements -,2018,3000
30,Queens,Q150,P.S. 150,,DSF0000813332,State of Good Repair - System Replacements -,2017,101833
30,Queens,Q151,P.S. 151,Q151,DSF0000866742,Playground Redevelopment,2018,2476694
30,Queens,Q151,P.S. 151,,DSF0000790055,State of Good Repair - Building Upgrade - Flood,2017,1559322
30,Queens,Q151,P.S. 151,,DSF0000799617,State of Good Repair - Building Upgrade - Lighting,2015,126270
30,Queens,Q151,P.S. 151,Q151,DSF0000866094,State of Good Repair - Rehabilitation of Physical,2018,6073200
30,Queens,Q151,P.S. 151,,DSF0000866928,State of Good Repair - System Replacements -,2018,3000
30,Queens,Q151,P.S. 151,,DSF0000813349,State of Good Repair - System Replacements - Exterior,2017,1206599
30,Queens,Q151,P.S. 151,,DSF0000813348,State of Good Repair - System Replacements - Parapets,2017,1302035
30,Queens,Q151,P.S. 151,,DSF0000813347,State of Good Repair - System Replacements - Roofs,2017,1953748
30,Queens,Q151,P.S. 151,Q151,DSF0000822119,State of Good Repair - System Replacements -,2017,150000
30,Queens,Q151,P.S. 151,Q151,DSF0000866208,Classroom Connectivity,2017,40040
30,Queens,Q151,P.S. 151,,DSF0000867068,IP Surveillance Camera Installation,2018,288064
30,Queens,Q152,P.S. 152,Q152,DSF0000790080,State of Good Repair - System Replacements -,2016,138053
30,Queens,Q166,P.S. 166,,DSF0000798494,State of Good Repair - Building Upgrade - Lighting,2016,823296
30,Queens,Q171,P.S. 171,,DSF0000798323,State of Good Repair - Building Upgrade - Lighting,2015,925716
30,Queens,Q171,P.S. 171,Q171,DSF0000867039,IP Surveillance Camera Installation,2018,369080
30,Queens,Q204,I.S. 204,,DSF0000799829,State of Good Repair - System Replacements - Heating,2015,265759
30,Queens,Q204,I.S. 204,Q204,DSF0000866045,State of Good Repair - System Replacements -,2018,170000
30,Queens,Q204,I.S. 204,Q204,DSF0000865917,New/Retrofit Telephone/Intercom Systems,2017,335736
30,Queens,Q204,I.S. 204,Q204,DSF0000867048,IP Surveillance Camera Installation,2019,455396
30,Queens,Q227,I.S. 227,,DSF0000801062,Educational Enhancements - Educational,2015,749417
30,Queens,Q227,I.S. 227,,DSF0000801065,Educational Enhancements - Educational,2015,977223
30,Queens,Q227,I.S. 227,,DSF0000799624,State of Good Repair - Building Upgrade - Lighting,2015,184378
30,Queens,Q230,I.S. 230,Q230,DSF0000821607,State of Good Repair - System Replacements -,2019,338562
30,Queens,Q230,I.S. 230,,DSF0000823578,State of Good Repair - System Replacements - Heating,2018,69723
30,Queens,Q230,I.S. 230,Q230,DSF0000776075,IP Surveillance Camera Installation,2015,415146
30,Queens,Q234,P.S. 234,,DSF0000865905,Educational Enhancements - Educational,2017,254525
30,Queens,Q234,P.S. 234,,DSF0000823579,State of Good Repair - System Replacements - Heating,2018,69723
30,Queens,Q234,P.S. 234,Q234,DSF0000865919,Classroom Connectivity,2017,276909
30,Queens,Q234,P.S. 234,Q234,DSF0000867049,IP Surveillance Camera Installation,2018,425000
30,Queens,Q234,P.S. 234,Q234,DSF0000867055,IP Surveillance Camera Installation,2018,425000
30,Queens,Q292,P.S. 92,,DSF0000791379,State of Good Repair - Building Upgrade - Lighting,2015,107197
30,Queens,Q292,P.S. 92,,DSF0000745712,State of Good Repair - System Replacements -,2015,4597357
33Q,Queens,Q800,DOE ADMINISTRATIVE / STUDENT SERVICES,,DSF0000777531,Safety and Security - Safety and Security - Emergency,2015,148714
33Q,Queens,Q800,DOE ADMINISTRATIVE / STUDENT SERVICES,,DSF0000792074,State of Good Repair - Building Upgrade - Lighting,2015,1846181
33Q,Queens,Q801,OSSS / DSF,QSFS,DSF0000801052,Educational Enhancements - Educational,2015,41176
33Q,Queens,Q801,OSSS / DSF,,DSF0000769303,State of Good Repair - Building Upgrade - Climate,2018,7124501
33Q,Queens,Q801,OSSS / DSF,,DSF0000799912,State of Good Repair - Building Upgrade - Elevators,2018,1481497
33Q,Queens,Q801,OSSS / DSF,,DSF0000769305,State of Good Repair - Building Upgrade - Flood,2018,9533069
33Q,Queens,Q801,OSSS / DSF,,DSF0000769320,State of Good Repair - Building Upgrade - Interior,2018,2282682
33Q,Queens,Q801,OSSS / DSF,,DSF0000822125,State of Good Repair - Building Upgrade - Interior,2018,453125
33Q,Queens,Q801,OSSS / DSF,,DSF0000822124,State of Good Repair - Building Upgrade - Low-Voltage,2018,777508
33Q,Queens,Q801,OSSS / DSF,,DSF0000822123,State of Good Repair - System Replacements -,2018,12406798
33Q,Queens,Q801,OSSS / DSF,,DSF0000769310,State of Good Repair - System Replacements -,2018,16055270
33Q,Queens,Q801,OSSS / DSF,,DSF0000799911,State of Good Repair - System Replacements -,2018,391766
33Q,Queens,Q801,OSSS / DSF,,DSF0000769311,State of Good Repair - System Replacements - Heating,2018,26758340
33Q,Queens,Q801,OSSS / DSF,Q974,DSF0000799869,State of Good Repair - System Replacements - Heating,2015,31659
33Q,Queens,Q998,NYC SCHOOL CONSTR. AUTHORITY,,DSF0000844041,Domestic Piping,2017,13448571
33Q,Queens,Q998,NYC SCHOOL CONSTR. AUTHORITY,,DSF0000844121,Domestic Piping,2017,2384089
75Q,Queens,Q009,P.S. 9 (W REED SCHOOL),,DSF0000799910,Educational Enhancements - Educational,2018,1658400
75Q,Queens,Q009,P.S. 9 (W REED SCHOOL),,DSF0000720930,State of Good Repair - Building Upgrade - Flood,2018,1049486
75Q,Queens,Q009,P.S. 9 (W REED SCHOOL),,DSF0000787775,State of Good Repair - Building Upgrade - Lighting,2016,583551
75Q,Queens,Q009,P.S. 9 (W REED SCHOOL),Q009,DSF0000811101,State of Good Repair - Building Upgrade - Low-Voltage,2018,546797
75Q,Queens,Q009,P.S. 9 (W REED SCHOOL),,DSF0000866910,State of Good Repair - System Replacements -,2018,3000
75Q,Queens,Q009,P.S. 9 (W REED SCHOOL),,DSF0000720934,State of Good Repair - System Replacements - Exterior,2018,5782558
75Q,Queens,Q009,P.S. 9 (W REED SCHOOL),,DSF0000720933,State of Good Repair - System Replacements - Parapets,2018,2891203
75Q,Queens,Q075,P.S. 75 (R PEARY SCHOOL),,DSF0000798274,State of Good Repair - Building Upgrade - Boiler,2016,4771992
75Q,Queens,Q075,P.S. 75 (R PEARY SCHOOL),,DSF0000788791,State of Good Repair - Building Upgrade - Climate,2016,1321785
75Q,Queens,Q075,P.S. 75 (R PEARY SCHOOL),,DSF0000788792,State of Good Repair - Building Upgrade - Lighting,2015,1173103
75Q,Queens,Q075,P.S. 75 (R PEARY SCHOOL),Q075,DSF0000788798,State of Good Repair - System Replacements - Heating,2015,31659
75Q,Queens,Q075,P.S. 75 (R PEARY SCHOOL),,DSF0000843715,System Expansion - New Physical Education Facilities -,2016,787729
75Q,Queens,Q142,P.S. 752 (OLD J142),,DSF0000777510,Safety and Security - Safety and Security - Emergency,2015,108537
75Q,Queens,Q142,P.S. 752 (OLD J142),,DSF0000789870,State of Good Repair - Building Upgrade - Lighting,2016,1087652
75Q,Queens,Q142,P.S. 752 (OLD J142),,DSF0000866926,State of Good Repair - System Replacements -,2018,9000
75Q,Queens,Q142,P.S. 752 (OLD J142),,DSF0000799825,State of Good Repair - System Replacements - Heating,2016,280625
75Q,Queens,Q142,P.S. 752 (OLD J142),Q752,DSF0000843803,Classroom Connectivity,2016,455622
75Q,Queens,Q177,P.S. 177,,DSF0000798293,State of Good Repair - Building Upgrade - Boiler,2017,8137510
75Q,Queens,Q177,P.S. 177,,DSF0000790486,State of Good Repair - Building Upgrade - Climate,2017,1479286
75Q,Queens,Q177,P.S. 177,,DSF0000790487,State of Good Repair - Building Upgrade - Lighting,2015,1341203
75Q,Queens,Q177,P.S. 177,Q177,DSF0000790493,State of Good Repair - System Replacements - Heating,2015,31680
75Q,Queens,Q177,P.S. 177,Q177,DSF0000866042,State of Good Repair - System Replacements -,2018,170000
75Q,Queens,Q177,P.S. 177,Q177,DSF0000843802,Classroom Connectivity,2016,356146
75Q,Queens,Q722,JOHN F. KENNEDY JR. SCHOOL,Q721,DSF0000815284,State of Good Repair - System Replacements - Exterior,2018,3436543
75Q,Queens,Q722,JOHN F. KENNEDY JR. SCHOOL,,DSF0000823580,State of Good Repair - System Replacements - Heating,2018,69723
75Q,Queens,Q722,JOHN F. KENNEDY JR. SCHOOL,,DSF0000792064,State of Good Repair - System Replacements - Roofs,2016,37531
75Q,Queens,Q722,JOHN F. KENNEDY JR. SCHOOL,Q721,DSF0000815282,State of Good Repair - System Replacements - Roofs,2018,1667765
75Q,Queens,Q811,P.S. 811 (OLD 187),,DSF0000777532,Safety and Security - Safety and Security - Emergency,2015,114135
75Q,Queens,Q811,P.S. 811 (OLD 187),,DSF0000798374,State of Good Repair - Building Upgrade - Boiler,2018,6178677
75Q,Queens,Q811,P.S. 811 (OLD 187),,DSF0000792110,State of Good Repair - Building Upgrade - Climate,2018,2675481
75Q,Queens,Q811,P.S. 811 (OLD 187),,DSF0000792112,State of Good Repair - Building Upgrade - Lighting,2015,1129585
78Q,Queens,K420,FRANKLIN K. LANE HS,,DSF0000844728,Educational Enhancements - Educational,2018,774599
78Q,Queens,K420,FRANKLIN K. LANE HS,,DSF0000821839,Educational Enhancements - Educational,2016,1412684
78Q,Queens,K420,FRANKLIN K. LANE HS,K639,DSF0000865803,Educational Enhancements - Educational,2018,236508
78Q,Queens,K420,FRANKLIN K. LANE HS,,DSF0000888763,Educational Enhancements - Educational,2019,1984252
78Q,Queens,K420,FRANKLIN K. LANE HS,K583,DSF0000865791,Educational Enhancements - Educational,2017,250000
78Q,Queens,K420,FRANKLIN K. LANE HS,K618,DSF0000865792,Educational Enhancements - Educational,2017,100000
78Q,Queens,K420,FRANKLIN K. LANE HS,K659,DSF0000865793,Educational Enhancements - Educational,2017,250000
78Q,Queens,K420,FRANKLIN K. LANE HS,K764,DSF0000865795,Educational Enhancements - Educational,2017,250000
78Q,Queens,K420,FRANKLIN K. LANE HS,K639,DSF0000865796,Educational Enhancements - Educational,2017,250000
78Q,Queens,K420,FRANKLIN K. LANE HS,,DSF0000799563,State of Good Repair - Building Upgrade - Lighting,2016,423080
78Q,Queens,K420,FRANKLIN K. LANE HS,K618,DSF0000865804,State of Good Repair - System Replacements -,2018,1039827
78Q,Queens,K420,FRANKLIN K. LANE HS,K618,DSF0000783323,State of Good Repair - System Replacements - Heating,2016,1702560
78Q,Queens,K420,FRANKLIN K. LANE HS,K583,DSF0000799866,State of Good Repair - System Replacements - Heating,2015,31659
78Q,Queens,K420,FRANKLIN K. LANE HS,,DSF0000821798,State of Good Repair - System Replacements - Heating,2018,233904
78Q,Queens,K420,FRANKLIN K. LANE HS,,DSF0000821905,State of Good Repair - System Replacements - Heating,2015,210061
78Q,Queens,K420,FRANKLIN K. LANE HS,,DSF0000806620,State of Good Repair - System Replacements -,2016,150000
78Q,Queens,K420,FRANKLIN K. LANE HS,,DSF0000843861,IP Surveillance Camera Installation,2018,518895
78Q,Queens,Q023,QUEENS ACADEMY HS,,DSF0000787986,State of Good Repair - Building Upgrade - Flood,2016,1498219
78Q,Queens,Q023,QUEENS ACADEMY HS,,DSF0000787985,State of Good Repair - Building Upgrade - Lighting,2016,485538
78Q,Queens,Q023,QUEENS ACADEMY HS,Q540,DSF0000855333,State of Good Repair - System Replacements -,2017,81650
78Q,Queens,Q023,QUEENS ACADEMY HS,,DSF0000866912,State of Good Repair - System Replacements -,2018,3000
78Q,Queens,Q023,QUEENS ACADEMY HS,,DSF0000800271,State of Good Repair - System Replacements - Exterior,2016,348752
78Q,Queens,Q023,QUEENS ACADEMY HS,,DSF0000800270,State of Good Repair - System Replacements - Roofs,2016,363767
78Q,Queens,Q400,AUGUST MARTIN HS,Q400,DSF0000799365,Educational Enhancements - Educational,2015,601617
78Q,Queens,Q400,AUGUST MARTIN HS,Q400,DSF0000799367,Educational Enhancements - Educational,2015,362638
78Q,Queens,Q400,AUGUST MARTIN HS,,DSF0000843890,Educational Enhancements - Educational,2017,2023297
78Q,Queens,Q400,AUGUST MARTIN HS,,DSF0000843675,Educational Enhancements - Educational,2017,2023108
78Q,Queens,Q400,AUGUST MARTIN HS,,DSF0000777517,Safety and Security - Safety and Security - Emergency,2015,200545
78Q,Queens,Q400,AUGUST MARTIN HS,Q400,DSF0000798303,State of Good Repair - Building Upgrade - Boiler,2018,9259372
78Q,Queens,Q400,AUGUST MARTIN HS,,DSF0000798305,State of Good Repair - Building Upgrade - Climate,2018,3773859
78Q,Queens,Q400,AUGUST MARTIN HS,Q400,DSF0000799996,State of Good Repair - System Replacements -,2016,131241
78Q,Queens,Q400,AUGUST MARTIN HS,Q400,DSF0000867056,IP Surveillance Camera Installation,2018,600000
78Q,Queens,Q405,BAYSIDE HS,,DSF0000799627,State of Good Repair - Building Upgrade - Lighting,2015,417723
78Q,Queens,Q405,BAYSIDE HS,Q495,DSF0000821803,State of Good Repair - Rehabilitation of Physical,2017,1299324
78Q,Queens,Q405,BAYSIDE HS,Q495,DSF0000791438,State of Good Repair - System Replacements - Heating,2015,31659
78Q,Queens,Q405,BAYSIDE HS,,DSF0000868138,IP Surveillance Camera Installation,2019,600000
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,Q351,DSF0000868062,Educational Enhancements - Educational,2018,777500
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000777518,Safety and Security - Safety and Security - Emergency,2015,223075
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000791453,State of Good Repair - Building Upgrade - Climate,2015,2517143
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000799435,State of Good Repair - Building Upgrade - Flood,2015,6828963
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000799931,State of Good Repair - Building Upgrade - Interior,2015,591223
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000799628,State of Good Repair - Building Upgrade - Lighting,2016,693596
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000791459,State of Good Repair - System Replacements -,2015,1149919
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000791457,State of Good Repair - System Replacements -,2015,2446565
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000799946,State of Good Repair - System Replacements -,2015,528054
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000791458,State of Good Repair - System Replacements - Heating,2015,10739770
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000814698,State of Good Repair - System Replacements -,2015,135616
78Q,Queens,Q410,BEACH CHANNEL EDUCATIONAL CAMPUS,,DSF0000843862,IP Surveillance Camera Installation,2017,734259
78Q,Queens,Q411,BEACH CHANNEL HS AF,Q410,DSF0000843700,State of Good Repair - Rehabilitation of Physical,2017,9494997
78Q,Queens,Q415,BENJAMIN N. CARDOZO HS,,DSF0000845618,Educational Enhancements - Educational,2018,413531
78Q,Queens,Q415,BENJAMIN N. CARDOZO HS,,DSF0000777519,Safety and Security - Safety and Security - Emergency,2015,168949
78Q,Queens,Q415,BENJAMIN N. CARDOZO HS,,DSF0000791475,State of Good Repair - Building Upgrade - Flood,2016,544999
78Q,Queens,Q415,BENJAMIN N. CARDOZO HS,,DSF0000799706,State of Good Repair - Building Upgrade - Lighting,2015,221868
78Q,Queens,Q415,BENJAMIN N. CARDOZO HS,Q415,DSF0000822228,State of Good Repair - Rehabilitation of Physical,2017,3799787
78Q,Queens,Q415,BENJAMIN N. CARDOZO HS,,DSF0000799831,State of Good Repair - System Replacements - Heating,2015,48983
78Q,Queens,Q415,BENJAMIN N. CARDOZO HS,Q415,DSF0000814720,State of Good Repair - System Replacements - Heating,2018,144786
78Q,Queens,Q415,BENJAMIN N. CARDOZO HS,,DSF0000867116,IP Surveillance Camera Installation,2018,625000
78Q,Queens,Q420,SPRINGFIELD GARDENS HS,,DSF0000777520,Safety and Security - Safety and Security - Emergency,2015,139234
78Q,Queens,Q420,SPRINGFIELD GARDENS HS,,DSF0000799629,State of Good Repair - Building Upgrade - Lighting,2015,240973
78Q,Queens,Q420,SPRINGFIELD GARDENS HS,Q265,DSF0000814742,State of Good Repair - System Replacements - Exterior,2017,7350065
78Q,Queens,Q420,SPRINGFIELD GARDENS HS,,DSF0000814748,State of Good Repair - System Replacements - Paved,2017,481960
78Q,Queens,Q420,SPRINGFIELD GARDENS HS,Q265,DSF0000822213,State of Good Repair - System Replacements - Roofs,2017,254532
78Q,Queens,Q420,SPRINGFIELD GARDENS HS,Q272,DSF0000867057,IP Surveillance Camera Installation,2018,600000
78Q,Queens,Q421,SPRINGFIELD GDNS HS AF,,DSF0000791517,State of Good Repair - Rehabilitation of Physical,2016,9821374
78Q,Queens,Q421,SPRINGFIELD GDNS HS AF,Q283,DSF0000844738,State of Good Repair - System Replacements - Paved,2016,186370
78Q,Queens,Q425,JOHN BOWNE HS,,DSF0000799630,State of Good Repair - Building Upgrade - Lighting,2015,199327
78Q,Queens,Q425,JOHN BOWNE HS,,DSF0000799780,State of Good Repair - Building Upgrade - Lighting,2016,195881
78Q,Queens,Q425,JOHN BOWNE HS,,DSF0000881278,State of Good Repair - System Replacements - Exterior,2019,7010629
78Q,Queens,Q425,JOHN BOWNE HS,Q425,DSF0000791523,State of Good Repair - System Replacements - Heating,2015,31680
78Q,Queens,Q425,JOHN BOWNE HS,,DSF0000814775,State of Good Repair - System Replacements - Heating,2017,111486
78Q,Queens,Q425,JOHN BOWNE HS,Q425,DSF0000867058,IP Surveillance Camera Installation,2019,575238
78Q,Queens,Q430,FRANCIS LEWIS HS,,DSF0000799991,State of Good Repair - Building Upgrade - Flood,2017,1776534
78Q,Queens,Q430,FRANCIS LEWIS HS,,DSF0000799631,State of Good Repair - Building Upgrade - Lighting,2015,215162
78Q,Queens,Q430,FRANCIS LEWIS HS,,DSF0000791538,State of Good Repair - Building Upgrade - Low-Voltage,2015,1424670
78Q,Queens,Q430,FRANCIS LEWIS HS,,DSF0000866936,State of Good Repair - System Replacements -,2018,3000
78Q,Queens,Q430,FRANCIS LEWIS HS,,DSF0000867117,IP Surveillance Camera Installation,2018,600000
78Q,Queens,Q435,MARTIN VAN BUREN HS,,DSF0000843892,Educational Enhancements - Educational,2017,2073621
78Q,Queens,Q435,MARTIN VAN BUREN HS,,DSF0000777521,Safety and Security - Safety and Security - Emergency,2015,181158
78Q,Queens,Q435,MARTIN VAN BUREN HS,Q435,DSF0000858778,State of Good Repair - Building Upgrade - Flood,2019,59999
78Q,Queens,Q435,MARTIN VAN BUREN HS,,DSF0000799707,State of Good Repair - Building Upgrade - Lighting,2015,600951
78Q,Queens,Q435,MARTIN VAN BUREN HS,,DSF0000745890,State of Good Repair - Building Upgrade - Low-Voltage,2015,3279935
78Q,Queens,Q435,MARTIN VAN BUREN HS,Q435,DSF0000867059,IP Surveillance Camera Installation,2018,650000
78Q,Queens,Q440,FOREST HILLS HS,Q440,DSF0000844713,Educational Enhancements - Educational,2017,766850
78Q,Queens,Q440,FOREST HILLS HS,,DSF0000777522,Safety and Security - Safety and Security - Emergency,2015,72052
78Q,Queens,Q440,FOREST HILLS HS,,DSF0000799781,State of Good Repair - Building Upgrade - Lighting,2016,154643
78Q,Queens,Q440,FOREST HILLS HS,,DSF0000791598,State of Good Repair - System Replacements -,2016,105786
78Q,Queens,Q440,FOREST HILLS HS,,DSF0000881346,State of Good Repair - System Replacements - Exterior,2019,7321879
78Q,Queens,Q440,FOREST HILLS HS,Q440,DSF0000791591,State of Good Repair - System Replacements - Heating,2015,31680
78Q,Queens,Q440,FOREST HILLS HS,,DSF0000814835,State of Good Repair - System Replacements - Heating,2018,290110
78Q,Queens,Q440,FOREST HILLS HS,,DSF0000881344,State of Good Repair - System Replacements - Parapets,2019,1944323
78Q,Queens,Q440,FOREST HILLS HS,,DSF0000881343,State of Good Repair - System Replacements - Roofs,2019,6291860
78Q,Queens,Q440,FOREST HILLS HS,,DSF0000881345,State of Good Repair - System Replacements -,2019,11656543
78Q,Queens,Q440,FOREST HILLS HS,,DSF0000868137,IP Surveillance Camera Installation,2019,600000
78Q,Queens,Q445,WILLIAM C. BRYANT HS,,DSF0000791625,Safety and Security - Safety and Security - Safety,2015,284306
78Q,Queens,Q445,WILLIAM C. BRYANT HS,,DSF0000799708,State of Good Repair - Building Upgrade - Lighting,2015,204287
78Q,Queens,Q445,WILLIAM C. BRYANT HS,Q445,DSF0000821933,State of Good Repair - Rehabilitation of Physical,2017,3363042
78Q,Queens,Q445,WILLIAM C. BRYANT HS,,DSF0000791621,State of Good Repair - System Replacements -,2019,212659
78Q,Queens,Q445,WILLIAM C. BRYANT HS,,DSF0000836991,State of Good Repair - System Replacements -,2018,77260
78Q,Queens,Q445,WILLIAM C. BRYANT HS,,DSF0000814859,State of Good Repair - System Replacements -,2016,147734
78Q,Queens,Q445,WILLIAM C. BRYANT HS,,DSF0000823651,State of Good Repair - System Replacements -,2017,186787
78Q,Queens,Q445,WILLIAM C. BRYANT HS,Q445,DSF0000866048,State of Good Repair - System Replacements -,2018,170000
78Q,Queens,Q445,WILLIAM C. BRYANT HS,,DSF0000868136,IP Surveillance Camera Installation,2019,600000
78Q,Queens,Q450,NEWCOMERS HIGH SCHOOL (OLD LIC),,DSF0000791632,State of Good Repair - Building Upgrade - Lighting,2016,1332903
78Q,Queens,Q450,NEWCOMERS HIGH SCHOOL (OLD LIC),Q555,DSF0000845578,State of Good Repair - System Replacements -,2017,514804
78Q,Queens,Q450,NEWCOMERS HIGH SCHOOL (OLD LIC),,DSF0000866937,State of Good Repair - System Replacements -,2018,3000
78Q,Queens,Q450,NEWCOMERS HIGH SCHOOL (OLD LIC),,DSF0000799832,State of Good Repair - System Replacements - Heating,2016,242649
78Q,Queens,Q452,LONG ISLAND CITY HS (NEW),,DSF0000822192,Educational Enhancements - Educational,2018,2238110
78Q,Queens,Q452,LONG ISLAND CITY HS (NEW),,DSF0000768897,State of Good Repair - Building Upgrade - Climate,2015,13885465
78Q,Queens,Q452,LONG ISLAND CITY HS (NEW),Q450,DSF0000814902,State of Good Repair - Building Upgrade - Flood,2018,2315301
78Q,Queens,Q452,LONG ISLAND CITY HS (NEW),,DSF0000745990,State of Good Repair - Building Upgrade - Low-Voltage,2015,9280437
78Q,Queens,Q452,LONG ISLAND CITY HS (NEW),Q450,DSF0000814906,State of Good Repair - System Replacements - Exterior,2018,1886683
78Q,Queens,Q452,LONG ISLAND CITY HS (NEW),,DSF0000799462,State of Good Repair - System Replacements - Heating,2016,38664
78Q,Queens,Q452,LONG ISLAND CITY HS (NEW),,DSF0000814908,State of Good Repair - System Replacements - Heating,2018,69723
78Q,Queens,Q452,LONG ISLAND CITY HS (NEW),Q450,DSF0000791664,State of Good Repair - System Replacements - Parapets,2018,8318971
78Q,Queens,Q452,LONG ISLAND CITY HS (NEW),Q450,DSF0000814904,State of Good Repair - System Replacements - Roofs,2018,5278099
78Q,Queens,Q452,LONG ISLAND CITY HS (NEW),,DSF0000868135,IP Surveillance Camera Installation,2019,650000
78Q,Queens,Q455,NEWTOWN HS,Q455,DSF0000799498,Educational Enhancements - Educational,2015,2669704
78Q,Queens,Q455,NEWTOWN HS,,DSF0000791680,State of Good Repair - Building Upgrade - Lighting,2015,276614
78Q,Queens,Q455,NEWTOWN HS,,DSF0000799632,State of Good Repair - Building Upgrade - Lighting,2016,214696
78Q,Queens,Q455,NEWTOWN HS,Q455,DSF0000866132,State of Good Repair - System Replacements - Heating,2018,77690
78Q,Queens,Q455,NEWTOWN HS,Q455,DSF0000791687,State of Good Repair - System Replacements -,2016,115464
78Q,Queens,Q455,NEWTOWN HS,Q455,DSF0000866049,State of Good Repair - System Replacements -,2018,170000
78Q,Queens,Q455,NEWTOWN HS,,DSF0000868132,IP Surveillance Camera Installation,2019,550000
78Q,Queens,Q456,HS FOR ARTS AND BUS. (OL NUTN X),Q550,DSF0000867162,New/Retrofit Telephone/Intercom Systems,2018,266847
78Q,Queens,Q460,FLUSHING HS,,DSF0000777523,Safety and Security - Safety and Security - Emergency,2015,135356
78Q,Queens,Q460,FLUSHING HS,,DSF0000799709,State of Good Repair - Building Upgrade - Lighting,2015,198482
78Q,Queens,Q460,FLUSHING HS,,DSF0000881483,State of Good Repair - System Replacements - Exterior,2018,11107640
78Q,Queens,Q460,FLUSHING HS,Q460,DSF0000791726,State of Good Repair - System Replacements - Heating,2015,31680
78Q,Queens,Q460,FLUSHING HS,,DSF0000799833,State of Good Repair - System Replacements - Heating,2016,270350
